what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1349988739911
error,log,,,"CPU module not set.",1349988739958
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349988740020
error,log,,,"CPU architecture type not set. ",1349988740098
error,log,,,"CPU master group not set.",1349988740145
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349988740410
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1349988745168
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349988746215
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1349988754332
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349988754363
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349988754425
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1349988754644
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1349988759292
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349988760447
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349988844281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349988852516
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349988856353
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349988907007
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349988912061
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349988916121
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1349988916199
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349988925387
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349989012732
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349989018894
error,log,,,"SOPC design not set.",1349989019065
