what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU module not set.",1349989159521
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349989159552
error,log,,,"CPU module not set.",1349989159599
error,log,,,"CPU architecture type not set. ",1349989159646
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349989159677
error,log,,,"CPU master group not set.",1349989159724
error,log,,,"CPU architecture type not set. ",1349989159771
error,log,,,"Connected system ID hash not found on target at expected base address.",1349989159849
error,log,,,"CPU master group not set.",1349989159880
error,log,,,"Connected system timestamp not found on target at expected base address.",1349989159911
error,log,,,"Connected system ID hash not found on target at expected base address.",1349989159958
error,log,,,"Connected system timestamp not found on target at expected base address.",1349989159989
error,log,,,"SOPC design not set.",1349989160020
error,log,,,"CPU module not set.",1349989160067
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349989160098
error,log,,,"CPU architecture type not set. ",1349989160130
error,log,,,"CPU master group not set.",1349989160176
error,log,,,"Connected system ID hash not found on target at expected base address.",1349989160208
error,log,,,"Connected system timestamp not found on target at expected base address.",1349989160239
error,log,,,"Connected system ID hash not found on target at expected base address.",1349989160364
error,log,,,"Connected system timestamp not found on target at expected base address.",1349989160395
error,log,,,"Connected system ID hash not found on target at expected base address.",1349989160473
error,log,,,"Connected system timestamp not found on target at expected base address.",1349989160504
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349989160535
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349989160613
