what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1349989183530
error,log,,,"CPU architecture type not set. ",1349989183576
error,log,,,"CPU master group not set.",1349989183608
error,log,,,"CPU master group not set.",1349989183748
error,log,,,"SOPC design not set.",1349989183857
error,log,,,"CPU module not set.",1349989183888
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349989183951
error,log,,,"CPU architecture type not set. ",1349989184029
error,log,,,"SOPC design not set.",1349989184076
error,log,,,"CPU master group not set.",1349989184107
error,log,,,"Connected system ID hash not found on target at expected base address.",1349989184809
error,log,,,"Connected system ID hash not found on target at expected base address.",1349989184856
error,log,,,"CPU module not set.",1349989184887
error,log,,,"Connected system timestamp not found on target at expected base address.",1349989184918
error,log,,,"Connected system timestamp not found on target at expected base address.",1349989184949
error,log,,,"SOPC design not set.",1349989184996
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349989185027
error,log,,,"CPU module not set.",1349989185058
error,log,,,"Connected system ID hash not found on target at expected base address.",1349989185090
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349989185136
error,log,,,"CPU architecture type not set. ",1349989185168
error,log,,,"CPU architecture type not set. ",1349989185199
error,log,,,"Connected system timestamp not found on target at expected base address.",1349989185246
error,log,,,"CPU master group not set.",1349989185292
error,log,,,"CPU master group not set.",1349989185324
