what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1349989502905
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349989503435
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349989506929
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1349989540594
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1349989540766
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1349989540922
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349989542076
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349989552481
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349989556725
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349989563698
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1349989564493
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349989565414
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349989565929
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1349989568893
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1349989569860
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349989571139
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349989575335
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1349989576069
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349989576412
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349989577020
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349989580811
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349989605521
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349989605537
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349989613041
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1349989639171
