what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349976946405
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349976946686
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1349976990474
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349976990770
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349977005013
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1349977007259
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1349977007431
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1349977007431
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349977009552
error,log,,,"SOPC design not set.",1349977013920
error,log,,,"CPU module not set.",1349977013951
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349977014014
error,log,,,"CPU architecture type not set. ",1349977014092
error,log,,,"CPU master group not set.",1349977014138
error,log,,,"SOPC design not set.",1349977014154
error,log,,,"CPU module not set.",1349977014170
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349977014185
error,log,,,"CPU architecture type not set. ",1349977014201
error,log,,,"CPU master group not set.",1349977014216
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1349977014216
error,log,,,"SOPC design not set.",1349977014232
error,log,,,"CPU module not set.",1349977014248
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349977014263
error,log,,,"CPU architecture type not set. ",1349977014279
error,log,,,"CPU master group not set.",1349977014294
