what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1349984558586
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349984560115
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349984588965
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349984598730
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1349984602142
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349984602167
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349984620173
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349984648851
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349984751020
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349984756813
error,log,,,"SOPC design not set.",1349984757057
error,log,,,"CPU module not set.",1349984757132
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349984757170
error,log,,,"CPU architecture type not set. ",1349984757209
error,log,,,"CPU master group not set.",1349984757287
error,log,,,"SOPC design not set.",1349984757369
error,log,,,"CPU module not set.",1349984757413
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349984757453
error,log,,,"CPU architecture type not set. ",1349984757494
error,log,,,"CPU master group not set.",1349984757532
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349984758731
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349984762492
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349984769765
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1349984776802
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1349984776880
