what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349982836546
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1349982854969
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1349982858401
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1349982860507
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349982884499
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349982928053
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349982932078
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349982934574
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349982938005
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1349982942638
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1349982944791
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349982948145
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349982949892
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349982957177
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349982960703
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349982964930
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349982969579
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349983069962
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349983075328
error,log,,,"SOPC design not set.",1349983075577
error,log,,,"CPU module not set.",1349983075624
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349983075671
error,log,,,"CPU architecture type not set. ",1349983075749
error,log,,,"CPU master group not set.",1349983075780
error,log,,,"SOPC design not set.",1349983075905
