what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349988518916
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349988519712
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1349988519728
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349988519759
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349988519790
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1349988520040
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1349988523675
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349988524954
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349988604280
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349988629177
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349988657835
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349988729969
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349988730220
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349988731143
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349988732204
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1349988732204
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349988732297
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349988733905
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349988736292
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349988737992
error,log,,,"SOPC design not set.",1349988739568
error,log,,,"CPU module not set.",1349988739615
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349988739662
error,log,,,"CPU architecture type not set. ",1349988739740
error,log,,,"CPU master group not set.",1349988739771
