what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349978211956
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978211972
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978212299
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978217853
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1349978618154
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1349978714729
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1349978715180
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1349978715324
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.toggleOverwrite",1349978727330
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.toggleOverwrite",1349978728732
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978756328
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978769760
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349978850587
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349978859680
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978862946
error,log,,,"Project lab1_phase1 does not exist. Please check that your launch configuration specifies a valid project in your workspace.",1349978863088
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978866099
error,log,,,"SOPC design not set.",1349978868450
error,log,,,"CPU module not set.",1349978868489
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349978868528
error,log,,,"CPU architecture type not set. ",1349978868565
error,log,,,"CPU master group not set.",1349978868601
error,log,,,"SOPC design not set.",1349978868636
error,log,,,"CPU module not set.",1349978868677
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349978868716
