what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349977657138
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1349977657154
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1349977657154
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349977660352
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349977665500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349977682535
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349977718899
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349977741441
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349977741987
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349977967625
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978058103
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1349978063001
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978063266
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978064062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978064655
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978064811
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349978086479
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349978086557
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1349978122734
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978132234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978141844
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349978141891
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1349978198540
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349978200849
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349978211847
