what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1349979674431
error,log,,,"CPU master group not set.",1349979674535
error,log,,,"SOPC design not set.",1349979674701
error,log,,,"CPU module not set.",1349979674744
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1349979674785
error,log,,,"CPU architecture type not set. ",1349979674830
error,log,,,"CPU master group not set.",1349979674877
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349979676022
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349979681268
activated,perspective,com.altera.sbtgui.ui,10.1.0.153,"com.altera.sbtgui.ui.debugPerspective",1349979690067
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349979690083
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1349979690133
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349979690209
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349979690259
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1349979690796
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1349979696758
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349979698880
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349979794327
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349979819171
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1349979821782
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349979823466
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349979921975
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349979928799
error,log,,,"SOPC design not set.",1349979929081
error,log,,,"CPU module not set.",1349979929159
